Pays,ISO3,Année,ECGTE_TaxeEnv_DeviseNat,ECGTE_TaxeEnv_PctPIB,ECGTEN_TaxeEnergie_CarbIncl_DeviseNat,ECGTEN_TaxeEnergie_CarbIncl_PctPIB,ECGTEP_TaxePollution_DeviseNat,ECGTEP_TaxePollution_PctPIB,ECGTER_TaxeRess_DeviseNat,ECGTER_TaxeRess_PctPIB,ECGTET_TaxeTransp_CarbExcl_DeviseNat,ECGTET_TaxeTransp_CarbExcl_PctPIB
"Equatorial Guinea, Rep. of",GNQ,2016,16694000000.0,0.250609242855242,6570000000.0,0.0986284129363208,0.0,0.0,10124000000.0,0.151980829918921,0.0,0.0
"Equatorial Guinea, Rep. of",GNQ,2017,18575000000.0,0.262190518146336,5135000000.0,0.0724817394714098,0.0,0.0,13440000000.0,0.189708778674927,0.0,0.0
"Estonia, Rep. of",EST,1995,25410000.0,0.89,15510000.0,0.54,2260000.0,0.08,2090000.0,0.07,5550000.0,0.19
"Estonia, Rep. of",EST,1996,52530000.0,1.43,37910000.0,1.03,2620000.0,0.07,2930000.0,0.08,9070000.0,0.25
"Estonia, Rep. of",EST,1997,69740000.0,1.53,53460000.0,1.17,4290000.0,0.09,3300000.0,0.07,8690000.0,0.19
"Estonia, Rep. of",EST,1998,97390000.0,1.91,80270000.0,1.57,4870000.0,0.1,3360000.0,0.07,8890000.0,0.17
"Estonia, Rep. of",EST,1999,91540000.0,1.69,72520000.0,1.34,4340000.0,0.08,4170000.0,0.08,10510000.0,0.19
"Estonia, Rep. of",EST,2000,104400000.0,1.69,76060000.0,1.23,9960000.0,0.16,5140000.0,0.08,13240000.0,0.22
"Estonia, Rep. of",EST,2001,148540000.0,2.13,111390000.0,1.59,14400000.0,0.21,7960000.0,0.11,14790000.0,0.21
"Estonia, Rep. of",EST,2002,156330000.0,2.0,116690000.0,1.49,16510000.0,0.21,7350000.0,0.09,15780000.0,0.2
"Estonia, Rep. of",EST,2003,166240000.0,1.9,133900000.0,1.53,20000000.0,0.23,8140000.0,0.09,4200000.0,0.05
"Estonia, Rep. of",EST,2004,205900000.0,2.11,173760000.0,1.78,15880000.0,0.16,8750000.0,0.09,7510000.0,0.08
"Estonia, Rep. of",EST,2005,258530000.0,2.28,215880000.0,1.9,24850000.0,0.22,8720000.0,0.08,9080000.0,0.08
"Estonia, Rep. of",EST,2006,298530000.0,2.2,243110000.0,1.79,34760000.0,0.26,10410000.0,0.08,10250000.0,0.08
"Estonia, Rep. of",EST,2007,358630000.0,2.19,291620000.0,1.78,43980000.0,0.27,12120000.0,0.07,10910000.0,0.07
"Estonia, Rep. of",EST,2008,383000000.0,2.31,317970000.0,1.91,42990000.0,0.26,13100000.0,0.08,8940000.0,0.05
"Estonia, Rep. of",EST,2009,418620000.0,2.96,355970000.0,2.52,41280000.0,0.29,13720000.0,0.1,7650000.0,0.05
"Estonia, Rep. of",EST,2010,434110000.0,2.95,378950000.0,2.57,30910000.0,0.21,15580000.0,0.11,8670000.0,0.06
"Estonia, Rep. of",EST,2011,456820000.0,2.74,395740000.0,2.37,34410000.0,0.21,15890000.0,0.1,10780000.0,0.07
"Estonia, Rep. of",EST,2012,492230000.0,2.75,431910000.0,2.41,31480000.0,0.18,16800000.0,0.09,12040000.0,0.07
"Estonia, Rep. of",EST,2013,487510000.0,2.58,420940000.0,2.23,37060000.0,0.2,17090000.0,0.09,12420000.0,0.07
"Estonia, Rep. of",EST,2014,535940000.0,2.67,463780000.0,2.31,44220000.0,0.22,15150000.0,0.08,12790000.0,0.06
"Estonia, Rep. of",EST,2015,565780000.0,2.74,491230000.0,2.38,44930000.0,0.22,15610000.0,0.08,14010000.0,0.07
"Estonia, Rep. of",EST,2016,648350000.0,2.98,567280000.0,2.61,50150000.0,0.23,16640000.0,0.08,14280000.0,0.07
"Estonia, Rep. of",EST,2017,684130000.0,2.87,599290000.0,2.51,52730000.0,0.22,17630000.0,0.07,14480000.0,0.06
"Estonia, Rep. of",EST,2018,711790000.0,2.75,623730000.0,2.4,54530000.0,0.21,18750000.0,0.07,14780000.0,0.06
"Estonia, Rep. of",EST,2019,892560000.0,3.22,817060000.0,2.94,44280000.0,0.16,16190000.0,0.06,15030000.0,0.05
"Estonia, Rep. of",EST,2020,664750000.0,2.42,601640000.0,2.19,29330000.0,0.11,20740000.0,0.08,13040000.0,0.05
"Estonia, Rep. of",EST,2021,739580000.0,2.35,662630000.0,2.11,31840000.0,0.1,30280000.0,0.1,14830000.0,0.05
"Eswatini, Kingdom of",SWZ,1995,45890000.0,0.75,40110000.0,0.65,0.0,0.0,0.0,0.0,5780000.0,0.09
"Eswatini, Kingdom of",SWZ,1996,44210000.0,0.64,36970000.0,0.54,0.0,0.0,0.0,0.0,7240000.0,0.11
"Eswatini, Kingdom of",SWZ,1997,49720000.0,0.63,42270000.0,0.53,0.0,0.0,0.0,0.0,7450000.0,0.09
"Eswatini, Kingdom of",SWZ,1998,72800000.0,0.84,64880000.0,0.74,0.0,0.0,0.0,0.0,7920000.0,0.09
"Eswatini, Kingdom of",SWZ,1999,70360000.0,0.74,61080000.0,0.65,0.0,0.0,0.0,0.0,9280000.0,0.1
"Eswatini, Kingdom of",SWZ,2000,83880000.0,0.7,75420000.0,0.63,0.0,0.0,0.0,0.0,8460000.0,0.07
"Eswatini, Kingdom of",SWZ,2001,98970000.0,0.75,90810000.0,0.68,0.0,0.0,0.0,0.0,8160000.0,0.06
"Eswatini, Kingdom of",SWZ,2002,90440000.0,0.6,81870000.0,0.54,0.0,0.0,0.0,0.0,8560000.0,0.06
"Eswatini, Kingdom of",SWZ,2003,90110000.0,0.54,80330000.0,0.48,0.0,0.0,0.0,0.0,9770000.0,0.06
"Eswatini, Kingdom of",SWZ,2004,88540000.0,0.5,76630000.0,0.43,0.0,0.0,0.0,0.0,11900000.0,0.07
"Eswatini, Kingdom of",SWZ,2005,78810000.0,0.39,73380000.0,0.36,0.0,0.0,10000.0,0.0,5420000.0,0.03
"Eswatini, Kingdom of",SWZ,2006,105350000.0,0.47,90290000.0,0.41,0.0,0.0,10000.0,0.0,15060000.0,0.07
"Eswatini, Kingdom of",SWZ,2007,96070000.0,0.39,62790000.0,0.26,0.0,0.0,10000.0,0.0,33260000.0,0.14
"Eswatini, Kingdom of",SWZ,2008,108920000.0,0.4,73950000.0,0.27,0.0,0.0,0.0,0.0,34970000.0,0.13
"Eswatini, Kingdom of",SWZ,2009,129120000.0,0.43,91300000.0,0.3,0.0,0.0,10000.0,0.0,37810000.0,0.13
"Eswatini, Kingdom of",SWZ,2010,182370000.0,0.56,147560000.0,0.45,0.0,0.0,0.0,0.0,34810000.0,0.11
"Eswatini, Kingdom of",SWZ,2011,246210000.0,0.7,206030000.0,0.59,0.0,0.0,0.0,0.0,40180000.0,0.12
"Eswatini, Kingdom of",SWZ,2012,420950000.0,1.05,381460000.0,0.95,0.0,0.0,0.0,0.0,39490000.0,0.1
"Eswatini, Kingdom of",SWZ,2013,591790000.0,1.33,549430000.0,1.24,0.0,0.0,0.0,0.0,42370000.0,0.1
"Eswatini, Kingdom of",SWZ,2014,617790000.0,1.29,572990000.0,1.19,0.0,0.0,0.0,0.0,44790000.0,0.09
"Eswatini, Kingdom of",SWZ,2015,712820000.0,1.38,666810000.0,1.29,0.0,0.0,0.0,0.0,46010000.0,0.09
"Eswatini, Kingdom of",SWZ,2016,780450000.0,1.39,732280000.0,1.31,0.0,0.0,0.0,0.0,48160000.0,0.09
"Eswatini, Kingdom of",SWZ,2017,1054850000.0,1.8,1004630000.0,1.71,0.0,0.0,0.0,0.0,50220000.0,0.09
"Eswatini, Kingdom of",SWZ,2018,1103990000.0,1.79,1050340000.0,1.7,0.0,0.0,0.0,0.0,53660000.0,0.09
"Eswatini, Kingdom of",SWZ,2019,1280210000.0,1.97,1201970000.0,1.85,0.0,0.0,0.0,0.0,78250000.0,0.12
"Eswatini, Kingdom of",SWZ,2020,1334520000.0,2.04,1261260000.0,1.92,0.0,0.0,0.0,0.0,73250000.0,0.11
"Fiji, Rep. of",FJI,2010,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0
"Fiji, Rep. of",FJI,2011,60330000.0,0.89,0.0,0.0,0.0,0.0,1030000.0,0.02,59300000.0,0.88
"Fiji, Rep. of",FJI,2012,101100000.0,1.42,0.0,0.0,0.0,0.0,1490000.0,0.02,99610000.0,1.4
"Fiji, Rep. of",FJI,2013,95680000.0,1.24,0.0,0.0,0.0,0.0,370000.0,0.01,95310000.0,1.24
"Fiji, Rep. of",FJI,2014,125830000.0,1.37,0.0,0.0,0.0,0.0,440000.0,0.01,125390000.0,1.37
"Fiji, Rep. of",FJI,2015,137770000.0,1.4,0.0,0.0,0.0,0.0,100000.0,0.0,137670000.0,1.4
"Fiji, Rep. of",FJI,2016,146440000.0,1.42,0.0,0.0,0.0,0.0,130000.0,0.0,146310000.0,1.42
"Fiji, Rep. of",FJI,2017,147090000.0,1.33,0.0,0.0,0.0,0.0,50000.0,0.0,147040000.0,1.33
"Fiji, Rep. of",FJI,2018,151260000.0,1.3,0.0,0.0,0.0,0.0,120000.0,0.0,151150000.0,1.3
"Fiji, Rep. of",FJI,2019,153850000.0,1.3,0.0,0.0,0.0,0.0,20000.0,0.0,153830000.0,1.3
"Fiji, Rep. of",FJI,2020,38590000.0,0.4,0.0,0.0,0.0,0.0,20000.0,0.0,38580000.0,0.4
Finland,FIN,1995,2850640000.0,2.89,2055700000.0,2.09,43540000.0,0.04,16600000.0,0.02,734800000.0,0.75
Finland,FIN,1996,3069440000.0,3.01,2116000000.0,2.07,36440000.0,0.04,16200000.0,0.02,900800000.0,0.88
Finland,FIN,1997,3585540000.0,3.24,2488600000.0,2.25,51840000.0,0.05,16500000.0,0.02,1028600000.0,0.93
Finland,FIN,1998,3868340000.0,3.21,2562600000.0,2.13,63140000.0,0.05,14300000.0,0.01,1228300000.0,1.02
Finland,FIN,1999,4173840000.0,3.29,2715000000.0,2.14,69940000.0,0.06,15300000.0,0.01,1373600000.0,1.08
Finland,FIN,2000,4136350000.0,3.03,2634000000.0,1.93,68440000.0,0.05,16700000.0,0.01,1417210000.0,1.04
Finland,FIN,2001,4104880000.0,2.84,2727000000.0,1.89,69170000.0,0.05,18500000.0,0.01,1290210000.0,0.89
Finland,FIN,2002,4349590000.0,2.93,2856660000.0,1.92,66870000.0,0.05,20500000.0,0.01,1405560000.0,0.95
Finland,FIN,2003,4577880000.0,3.02,2891000000.0,1.91,101670000.0,0.07,20700000.0,0.01,1564510000.0,1.03
Finland,FIN,2004,5089910000.0,3.21,2966000000.0,1.87,107270000.0,0.07,20600000.0,0.01,1996040000.0,1.26
Finland,FIN,2005,4972630000.0,3.02,2935000000.0,1.78,85230000.0,0.05,20600000.0,0.01,1931800000.0,1.17
Finland,FIN,2006,5116630000.0,2.96,2994000000.0,1.73,96030000.0,0.06,20900000.0,0.01,2005700000.0,1.16
Finland,FIN,2007,5062410000.0,2.71,2969000000.0,1.59,108810000.0,0.06,17500000.0,0.01,1967100000.0,1.05
Finland,FIN,2008,5114730000.0,2.63,3223000000.0,1.66,79130000.0,0.04,22800000.0,0.01,1789800000.0,0.92
Finland,FIN,2009,4658850000.0,2.56,3110000000.0,1.71,67430000.0,0.04,22920000.0,0.01,1458500000.0,0.8
Finland,FIN,2010,5091290000.0,2.71,3242000000.0,1.72,66860000.0,0.04,23420000.0,0.01,1759000000.0,0.94
Finland,FIN,2011,6029770000.0,3.05,3952000000.0,2.0,92030000.0,0.05,24000000.0,0.01,1961740000.0,0.99
Finland,FIN,2012,6039390000.0,3.0,4031000000.0,2.01,84020000.0,0.04,23000000.0,0.01,1901370000.0,0.95
Finland,FIN,2013,6044280000.0,2.96,4002000000.0,1.96,84350000.0,0.04,23000000.0,0.01,1934930000.0,0.95
Finland,FIN,2014,6054050000.0,2.93,4026000000.0,1.95,70460000.0,0.03,23000000.0,0.01,1934590000.0,0.94
Finland,FIN,2015,6179970000.0,2.92,4191000000.0,1.98,60810000.0,0.03,22000000.0,0.01,1906160000.0,0.9
Finland,FIN,2016,6761160000.0,3.11,4562000000.0,2.1,40000000.0,0.02,23000000.0,0.01,2136160000.0,0.98
Finland,FIN,2017,6745160000.0,2.98,4462000000.0,1.97,32000000.0,0.01,22000000.0,0.01,2229160000.0,0.99
Finland,FIN,2018,6900160000.0,2.96,4577000000.0,1.96,26000000.0,0.01,27000000.0,0.01,2270160000.0,0.97
Finland,FIN,2019,6772290000.0,2.82,4619000000.0,1.93,21000000.0,0.01,17130000.0,0.01,2115160000.0,0.88
Finland,FIN,2020,6523010000.0,2.74,4528000000.0,1.9,23000000.0,0.01,17310000.0,0.01,1954700000.0,0.82
Finland,FIN,2021,6325450000.0,2.52,4564430000.0,1.82,21000000.0,0.01,17350000.0,0.01,1722670000.0,0.69
France,FRA,1995,29139580000.0,2.39,22197300000.0,1.82,3442000000.0,0.28,166280000.0,0.01,3334000000.0,0.27
France,FRA,1996,30590100000.0,2.44,23019100000.0,1.84,3815000000.0,0.31,132000000.0,0.01,3624000000.0,0.29
France,FRA,1997,31270500000.0,2.42,23575500000.0,1.82,3879000000.0,0.3,268000000.0,0.02,3548000000.0,0.27
France,FRA,1998,33032200000.0,2.44,24718200000.0,1.83,4196000000.0,0.31,380000000.0,0.03,3738000000.0,0.28
France,FRA,1999,33677200000.0,2.4,25089600000.0,1.79,4518600000.0,0.32,442000000.0,0.03,3627000000.0,0.26
France,FRA,2000,33943800000.0,2.3,24783800000.0,1.68,4787000000.0,0.32,418000000.0,0.03,3955000000.0,0.27
France,FRA,2001,32735100000.0,2.13,23726100000.0,1.54,5260000000.0,0.34,423000000.0,0.03,3326000000.0,0.22
France,FRA,2002,35420700000.0,2.23,25870700000.0,1.63,5843000000.0,0.37,300000000.0,0.02,3407000000.0,0.22
France,FRA,2003,35456800000.0,2.17,26028800000.0,1.6,5883000000.0,0.36,217000000.0,0.01,3328000000.0,0.2
France,FRA,2004,38974000000.0,2.29,27303000000.0,1.6,6310000000.0,0.37,112000000.0,0.01,5249000000.0,0.31
France,FRA,2005,39315300000.0,2.23,27025300000.0,1.53,6547000000.0,0.37,107000000.0,0.01,5636000000.0,0.32
France,FRA,2006,40169000000.0,2.17,27425000000.0,1.48,6630000000.0,0.36,41000000.0,0.0,6073000000.0,0.33
France,FRA,2007,40351000000.0,2.08,27064000000.0,1.39,7076000000.0,0.36,28000000.0,0.0,6183000000.0,0.32
France,FRA,2008,41119000000.0,2.06,26720000000.0,1.34,7448000000.0,0.37,28000000.0,0.0,6923000000.0,0.35
France,FRA,2009,40623000000.0,2.1,26457000000.0,1.37,7505000000.0,0.39,29000000.0,0.0,6632000000.0,0.34
France,FRA,2010,42326000000.0,2.12,28038000000.0,1.41,7635000000.0,0.38,36000000.0,0.0,6617000000.0,0.33
France,FRA,2011,44286000000.0,2.15,29192000000.0,1.42,8136000000.0,0.4,31000000.0,0.0,6927000000.0,0.34
France,FRA,2012,45253000000.0,2.17,29610000000.0,1.42,8524000000.0,0.41,24000000.0,0.0,7095000000.0,0.34
France,FRA,2013,47620200000.0,2.25,31601200000.0,1.49,8948000000.0,0.42,23000000.0,0.0,7048000000.0,0.33
France,FRA,2014,47482000000.0,2.21,31972000000.0,1.49,0.0,0.0,21000000.0,0.0,7186000000.0,0.33
France,FRA,2015,51114000000.0,2.33,35919000000.0,1.63,0.0,0.0,18000000.0,0.0,6342000000.0,0.29
France,FRA,2016,53056000000.0,2.38,37668000000.0,1.69,0.0,0.0,16000000.0,0.0,6337000000.0,0.28
France,FRA,2017,55562000000.0,2.42,39947000000.0,1.74,0.0,0.0,17000000.0,0.0,6431000000.0,0.28
France,FRA,2018,58269000000.0,2.47,42144000000.0,1.78,0.0,0.0,18000000.0,0.0,6825000000.0,0.29
France,FRA,2019,57964000000.0,2.38,41893000000.0,1.72,0.0,0.0,19000000.0,0.0,6788000000.0,0.28
France,FRA,2020,52742000000.0,2.28,36982000000.0,1.6,0.0,0.0,18000000.0,0.0,6441000000.0,0.28
France,FRA,2021,56916000000.0,2.28,40300000000.0,1.61,0.0,0.0,18000000.0,0.0,6832000000.0,0.27
Georgia,GEO,2015,314900000.0,0.927950067477116,197700000.0,0.582584084916564,0.0,0.0,0.0,0.0,117200000.0,0.345365982560553
Georgia,GEO,2016,339400000.0,0.947091831352586,228800000.0,0.63846379202555,0.0,0.0,0.0,0.0,110600000.0,0.308628039327036
Georgia,GEO,2017,607500000.0,1.49037097233341,498700000.0,1.22345350436654,0.0,0.0,0.0,0.0,108800000.0,0.266917467966872
Georgia,GEO,2018,658900000.0,1.47737603050001,535600000.0,1.20091455749857,0.0,0.0,0.0,0.0,123300000.0,0.276461473001444
Georgia,GEO,2019,647700000.0,1.31505604130448,530100000.0,1.0762871815586,0.0,0.0,0.0,0.0,117600000.0,0.23876885974588
Georgia,GEO,2020,618000000.0,1.25439606474543,478100000.0,0.97043164814691,0.0,0.0,0.0,0.0,139900000.0,0.283964416598521
Germany,DEU,1995,44280590000.0,2.34,36706900000.0,1.94,500170000.0,0.03,23520000.0,0.0,7050000000.0,0.37
Germany,DEU,1996,42843700000.0,2.23,35400180000.0,1.84,398460000.0,0.02,25050000.0,0.0,7020000000.0,0.37
Germany,DEU,1997,41983120000.0,2.14,34261360000.0,1.75,336200000.0,0.02,25570000.0,0.0,7360000000.0,0.38
Germany,DEU,1998,42742930000.0,2.12,34599410000.0,1.72,367950000.0,0.02,25570000.0,0.0,7750000000.0,0.39
Germany,DEU,1999,46264570000.0,2.25,38833860000.0,1.89,365140000.0,0.02,25570000.0,0.0,7040000000.0,0.34
Germany,DEU,2000,49139530000.0,2.33,41722000000.0,1.98,381530000.0,0.02,26000000.0,0.0,7010000000.0,0.33
Germany,DEU,2001,54355900000.0,2.5,45573000000.0,2.1,378900000.0,0.02,24000000.0,0.0,8380000000.0,0.39
Germany,DEU,2002,54936130000.0,2.5,46897000000.0,2.13,414130000.0,0.02,25000000.0,0.0,7600000000.0,0.35
Germany,DEU,2003,58240760000.0,2.63,50474000000.0,2.28,401760000.0,0.02,25000000.0,0.0,7340000000.0,0.33
Germany,DEU,2004,56795710000.0,2.51,48702000000.0,2.15,329710000.0,0.02,24000000.0,0.0,7740000000.0,0.34
Germany,DEU,2005,55938480000.0,2.44,46895000000.0,2.05,339480000.0,0.02,24000000.0,0.0,8680000000.0,0.38
Germany,DEU,2006,56452140000.0,2.37,47200000000.0,1.98,289140000.0,0.01,23000000.0,0.0,8940000000.0,0.38
Germany,DEU,2007,54829330000.0,2.19,45627000000.0,1.83,269330000.0,0.01,23000000.0,0.0,8910000000.0,0.36
Germany,DEU,2008,55174040000.0,2.17,46057000000.0,1.81,254040000.0,0.01,23000000.0,0.0,8840000000.0,0.35
Germany,DEU,2009,55551160000.0,2.27,47099000000.0,1.93,230160000.0,0.01,22000000.0,0.0,8200000000.0,0.34
Germany,DEU,2010,55300000000.0,2.16,46499000000.0,1.81,295000000.0,0.01,19000000.0,0.0,8487000000.0,0.33
Germany,DEU,2011,58663000000.0,2.18,49266000000.0,1.83,0.0,0.0,16000000.0,0.0,9381000000.0,0.35
Germany,DEU,2012,58198000000.0,2.12,48788000000.0,1.78,0.0,0.0,13000000.0,0.0,9397000000.0,0.34
Germany,DEU,2013,57946000000.0,2.06,48491000000.0,1.73,0.0,0.0,10000000.0,0.0,9445000000.0,0.34
Germany,DEU,2014,58292000000.0,1.99,48792000000.0,1.67,0.0,0.0,10000000.0,0.0,9490000000.0,0.32
Germany,DEU,2015,58073000000.0,1.92,48230000000.0,1.59,0.0,0.0,10000000.0,0.0,9833000000.0,0.33
Germany,DEU,2016,58441000000.0,1.86,48405000000.0,1.54,0.0,0.0,9000000.0,0.0,10027000000.0,0.32
Germany,DEU,2017,52975000000.0,1.62,42901000000.0,1.31,0.0,0.0,9000000.0,0.0,10065000000.0,0.31
Germany,DEU,2018,59732000000.0,1.78,49474000000.0,1.47,0.0,0.0,9000000.0,0.0,10249000000.0,0.31
Germany,DEU,2019,61119000000.0,1.76,50573000000.0,1.46,0.0,0.0,8000000.0,0.0,10538000000.0,0.3
Germany,DEU,2020,57529000000.0,1.69,47643000000.0,1.4,0.0,0.0,8000000.0,0.0,9878000000.0,0.29
Germany,DEU,2021,57582000000.0,1.6,47487000000.0,1.32,0.0,0.0,8000000.0,0.0,10087000000.0,0.28
Ghana,GHA,2000,53180000.0,1.96,53180000.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,GHA,2001,64660000.0,1.7,64660000.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,GHA,2002,108000000.0,2.21,108000000.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,GHA,2003,232300000.0,3.51,232300000.0,3.51,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,GHA,2004,311940000.0,3.91,311940000.0,3.91,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,GHA,2005,402800000.0,4.14,402800000.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,GHA,2006,407130000.0,2.18,407130000.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,GHA,2007,403260000.0,1.74,403260000.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,GHA,2008,478680000.0,1.59,467470000.0,1.55,0.0,0.0,0.0,0.0,11220000.0,0.04
Ghana,GHA,2009,368720000.0,1.01,346730000.0,0.95,0.0,0.0,0.0,0.0,21990000.0,0.06
Ghana,GHA,2010,328780000.0,0.71,292050000.0,0.63,0.0,0.0,0.0,0.0,36730000.0,0.08
Ghana,GHA,2011,487550000.0,0.82,438500000.0,0.73,0.0,0.0,0.0,0.0,49050000.0,0.08
Ghana,GHA,2012,613260000.0,0.81,544490000.0,0.72,0.0,0.0,0.0,0.0,68770000.0,0.09
Ghana,GHA,2013,610930000.0,0.49,525090000.0,0.42,0.0,0.0,0.0,0.0,85840000.0,0.07
Ghana,GHA,2014,672570000.0,0.42,617500000.0,0.39,0.0,0.0,0.0,0.0,55070000.0,0.04
Ghana,GHA,2015,2429870000.0,1.32,2195340000.0,1.2,0.0,0.0,0.0,0.0,234540000.0,0.13
Ghana,GHA,2016,5260900000.0,2.4,3990100000.0,1.82,0.0,0.0,0.0,0.0,1270800000.0,0.58
Ghana,GHA,2017,4737450000.0,1.8,3332170000.0,1.27,0.0,0.0,0.0,0.0,1405280000.0,0.54
Ghana,GHA,2018,5459040000.0,1.77,3631210000.0,1.18,0.0,0.0,0.0,0.0,1827840000.0,0.59
Ghana,GHA,2019,5904410000.0,1.66,3781410000.0,1.06,0.0,0.0,0.0,0.0,2123000000.0,0.6
Ghana,GHA,2020,6698460000.0,1.71,4733250000.0,1.21,0.0,0.0,0.0,0.0,1965220000.0,0.5
Greece,GRC,1995,2928000000.0,3.15,2190000000.0,2.35,1000000.0,0.0,0.0,0.0,737000000.0,0.79
Greece,GRC,1996,3285000000.0,3.19,2411000000.0,2.34,1000000.0,0.0,0.0,0.0,873000000.0,0.85
Greece,GRC,1997,3397000000.0,2.96,2452000000.0,2.14,1000000.0,0.0,0.0,0.0,944000000.0,0.82
Greece,GRC,1998,3530000000.0,2.82,2378000000.0,1.9,1000000.0,0.0,0.0,0.0,1151000000.0,0.92
Greece,GRC,1999,3432000000.0,2.57,2225000000.0,1.66,1000000.0,0.0,0.0,0.0,1206000000.0,0.9
Greece,GRC,2000,3008000000.0,2.13,2017000000.0,1.43,1000000.0,0.0,0.0,0.0,990000000.0,0.7
Greece,GRC,2001,3476000000.0,2.28,2143000000.0,1.41,2000000.0,0.0,0.0,0.0,1331000000.0,0.88
Greece,GRC,2002,3672000000.0,2.25,2234000000.0,1.37,2000000.0,0.0,0.0,0.0,1436000000.0,0.88
Greece,GRC,2003,3829000000.0,2.14,2384000000.0,1.33,2000000.0,0.0,0.0,0.0,1443000000.0,0.81
Greece,GRC,2004,4081000000.0,2.11,2426000000.0,1.25,2000000.0,0.0,0.0,0.0,1653000000.0,0.85
Greece,GRC,2005,4191000000.0,2.1,2514000000.0,1.26,2000000.0,0.0,0.0,0.0,1675000000.0,0.84
Greece,GRC,2006,4239000000.0,1.95,2498000000.0,1.15,2000000.0,0.0,0.0,0.0,1739000000.0,0.8
Greece,GRC,2007,4648000000.0,2.0,2759000000.0,1.19,2000000.0,0.0,0.0,0.0,1887000000.0,0.81
Greece,GRC,2008,4581000000.0,1.89,2699000000.0,1.12,3000000.0,0.0,0.0,0.0,1879000000.0,0.78
Greece,GRC,2009,4903000000.0,2.06,3133000000.0,1.32,3000000.0,0.0,0.0,0.0,1767000000.0,0.74
Greece,GRC,2010,5955000000.0,2.66,4459000000.0,1.99,10000000.0,0.0,0.0,0.0,1486000000.0,0.66
Greece,GRC,2011,5990000000.0,2.95,4588000000.0,2.26,3000000.0,0.0,0.0,0.0,1399000000.0,0.69
Greece,GRC,2012,6240000000.0,3.31,4952000000.0,2.63,2000000.0,0.0,0.0,0.0,1286000000.0,0.68
Greece,GRC,2013,6560000000.0,3.65,5313000000.0,2.95,2000000.0,0.0,0.0,0.0,1245000000.0,0.69
Greece,GRC,2014,6615000000.0,3.73,5322000000.0,3.0,2000000.0,0.0,0.0,0.0,1291000000.0,0.73
Greece,GRC,2015,6718000000.0,3.81,5378000000.0,3.05,0.0,0.0,0.0,0.0,1340000000.0,0.76
Greece,GRC,2016,6642000000.0,3.81,5266000000.0,3.02,0.0,0.0,0.0,0.0,1376000000.0,0.79
Greece,GRC,2017,7095000000.0,4.01,5689000000.0,3.22,18000000.0,0.01,0.0,0.0,1406000000.0,0.8
Greece,GRC,2018,6777780000.0,3.78,5349000000.0,2.98,14780000.0,0.01,0.0,0.0,1414000000.0,0.79
Greece,GRC,2019,7043190000.0,3.84,5576000000.0,3.04,11190000.0,0.01,0.0,0.0,1456000000.0,0.79
Greece,GRC,2020,6216340000.0,3.76,4826000000.0,2.92,4340000.0,0.0,0.0,0.0,1386000000.0,0.84
Greece,GRC,2021,0.0,0.0,4993000000.0,2.75,10640000.0,0.01,0.0,0.0,0.0,0.0
Guatemala,GTM,2015,5074455130.42,1.06601089413316,2898784134.87,0.608959068134677,311561846.1,0.0654510314117902,0.0,0.0,1864109149.45,0.391600794586695
Guatemala,GTM,2016,5304176206.08,1.0566052194277,3195188680.0,0.636489608409775,117079126.1,0.0233224559134166,0.0,0.0,1991908399.98,0.396793155104509
Guatemala,GTM,2017,5462676607.97,1.03753080445131,3296328741.24,0.626074515493907,113979489.95,0.0216482212632242,0.0,0.0,2052368376.78,0.389808067694181
Guatemala,GTM,2018,5654298377.41,1.02550339092897,3417189887.82,0.619765633771307,123283690.1,0.0223595986283443,0.0,0.0,2113824799.49,0.383378158529314
Guatemala,GTM,2019,6090932462.87,1.02548273777652,3742615014.86,0.630114865872888,131399403.0,0.0221226914519338,0.0,0.0,2216918045.01,0.3732451804517
Guyana,GUY,1995,1086600000.0,1.23,0.0,0.0,82200000.0,0.09,0.0,0.0,1004400000.0,1.14
Guyana,GUY,1996,1327300000.0,1.34,0.0,0.0,76200000.0,0.08,0.0,0.0,1251100000.0,1.26
Guyana,GUY,1997,1377300000.0,1.29,0.0,0.0,132800000.0,0.12,0.0,0.0,1244500000.0,1.17
Guyana,GUY,1998,1540700000.0,1.43,0.0,0.0,139800000.0,0.13,0.0,0.0,1400900000.0,1.3
Guyana,GUY,1999,1594300000.0,1.29,0.0,0.0,132700000.0,0.11,0.0,0.0,1461600000.0,1.18
Guyana,GUY,2000,1930900000.0,1.49,0.0,0.0,134200000.0,0.1,0.0,0.0,1796700000.0,1.38
Guyana,GUY,2001,2166000000.0,1.62,0.0,0.0,353500000.0,0.27,0.0,0.0,1812500000.0,1.36
